5887
7
66 66 66 66 66 67 68
1765

0 0 900 202 823 0 769 508 679 620 0 711 0 924 750 0 0 662 0 0 264 982 0 0 0 0 492 0 755 744 55 25 0 92 11 81 70 63 0 56 15 49 97 82 0 13 71 0 0 37 0 0 67 86 0 0 0 0 61 58 0 85 98 0 0 56
0 641 0 0 0 0 677 235 0 0 739 0 0 631 378 0 77 0 0 0 842 0 279 0 0 0 0 0 0 400 47 80 0 0 0 0 8 0 97 57 79 54 81 63 66 32 37 0 92 100 0 57 0 53 0 8 52 0 8 0 37 87 31 71 0 0
0 0 578 814 673 0 0 0 910 0 924 617 0 0 0 583 0 29 0 0 912 538 282 0 0 72 0 0 157 440 0 32 41 99 58 95 1 0 0 77 0 0 22 0 41 0 25 0 41 50 0 8 30 0 0 0 0 0 0 92 0 0 83 0 71 81
0 0 193 836 0 0 0 0 706 0 825 481 0 915 863 680 0 0 0 0 2 768 154 0 349 647 694 0 396 0 69 72 99 61 0 0 95 0 0 0 0 57 0 0 94 0 0 22 91 80 51 49 0 49 0 0 18 0 0 0 0 29 58 84 6 84
0 121 252 943 960 0 0 0 649 0 42 0 0 0 0 0 0 505 335 0 0 215 0 0 605 582 0 0 492 0 37 0 35 24 0 0 0 0 0 20 19 0 34 0 0 98 38 8 68 0 52 95 0 72 0 19 0 0 74 0 97 0 0 42 9 49
898 0 0 0 824 0 0 0 0 0 0 0 617 0 476 220 0 346 0 538 0 754 288 0 0 928 0 937 0 244 0 0 0 51 3 98 2 0 0 76 75 0 0 0 51 82 0 0 60 39 0 0 50 0 0 0 0 56 0 67 14 0 53 37 87 32 0
889 0 857 752 445 445 19 252 397 0 363 804 759 0 0 0 740 464 644 0 714 0 724 135 0 0 0 501 112 444 995 0 0 40 30 20 43 54 44 73 0 0 0 0 23 23 17 54 94 56 24 31 0 25 0 0 0 0 0 82 0 0 57 31 43 0 35 0

0 1 2
0 1 15
0 1 21
0 2 0
0 2 6
0 2 17
0 2 23
0 2 50
0 3 8
0 3 9
0 3 11
0 3 30
0 4 9
0 4 12
0 4 18
0 4 24
0 4 27
0 4 32
0 4 47
0 4 55
0 5 5
0 5 16
0 5 24
0 5 29
0 5 32
0 5 44
0 5 46
0 5 56
0 5 57
0 5 58
0 6 16
0 6 18
0 6 22
0 6 24
0 7 9
0 7 20
0 7 25
0 7 28
0 7 35
0 7 43
0 7 64
0 8 1
0 8 13
0 8 16
0 8 19
0 8 29
0 8 46
0 9 7
0 9 23
0 9 37
0 10 4
0 10 5
0 10 25
0 10 30
0 10 49
0 10 56
0 10 64
0 11 1
0 11 4
0 11 29
0 11 37
0 12 10
0 12 31
0 12 42
0 13 0
0 13 6
0 13 10
0 13 15
0 13 22
0 13 43
0 13 54
0 14 8
0 14 19
0 15 3
0 15 5
0 15 9
0 15 17
0 15 48
0 16 17
0 16 21
0 16 22
0 16 45
0 16 48
0 16 50
0 17 13
0 18 0
0 18 3
0 18 6
0 18 8
0 18 10
0 18 17
0 18 44
0 18 62
0 19 12
0 19 19
0 19 25
0 19 29
0 20 5
0 20 8
0 20 12
0 20 14
0 20 15
0 20 16
0 20 18
0 20 19
0 20 25
0 20 27
0 20 29
0 20 35
0 20 36
0 20 43
0 20 50
0 20 56
0 21 3
0 21 6
0 21 7
0 21 16
0 21 18
0 21 50
0 22 6
0 22 13
0 22 14
0 22 19
0 22 25
0 22 30
0 22 36
0 22 60
0 23 7
0 23 14
0 23 19
0 23 20
0 23 28
0 23 50
0 23 57
0 24 0
0 24 7
0 24 9
0 24 21
0 24 24
0 24 34
0 25 14
0 25 16
0 25 18
0 26 11
0 26 46
0 26 49
0 27 22
0 27 24
0 28 12
0 28 51
0 29 22
0 29 29
0 29 46
0 29 48
0 30 9
0 30 16
0 30 43
0 30 46
0 31 11
0 31 51
